order_id,customer_id,product_id,order_date,quantity,price_per_unit,total_amount,payment_method
3889,154,58,2026-01-01 19:32:05.287446,1,2927.92,2927.92,Debit Card
3890,1365,1926,2026-01-17 19:32:05.287451,2,2270.4,4540.8,Wallet
3891,893,1230,2025-05-21 19:32:05.287470,1,2245.46,2245.46,UPI
3892,575,975,2025-10-06 19:32:05.287475,1,2099.32,2099.32,Wallet
3893,749,658,2025-10-11 19:32:05.287480,3,669.55,2008.65,UPI
3894,130,1803,2026-01-02 19:32:05.287485,2,1634.16,3268.32,Wallet
3895,1183,396,2024-07-26 19:32:05.287490,3,2628.21,7884.63,COD
3896,1428,175,2025-06-11 19:32:05.287495,1,536.12,536.12,UPI
3897,375,681,2024-09-20 19:32:05.287499,1,1939.54,1939.54,UPI
3898,1188,921,2025-07-19 19:32:05.287504,1,1167.15,1167.15,Wallet
3899,1022,1910,2025-04-28 19:32:05.287508,2,2252.38,4504.76,Debit Card
3900,1369,243,2024-11-05 19:32:05.287513,1,2566.75,2566.75,COD
3901,1377,105,2024-03-19 19:32:05.287518,2,1242.2,2484.4,Debit Card
3902,19,358,2025-01-05 19:32:05.287523,2,2540.85,5081.7,UPI
3903,888,1391,2024-07-24 19:32:05.287528,2,955.11,1910.22,COD
3904,174,648,2025-12-19 19:32:05.287533,1,2969.2,2969.2,COD
3905,927,1450,2024-07-11 19:32:05.287538,1,471.59,471.59,UPI
3906,433,1286,2026-02-28 19:32:05.287543,3,2875.52,8626.56,COD
3907,710,1247,2024-07-15 19:32:05.287547,2,2527.29,5054.58,Wallet
3908,1310,1539,2026-03-10 19:32:05.287552,1,1230.91,1230.91,Credit Card
3909,229,1951,2024-07-31 19:32:05.287557,2,1066.93,2133.86,Wallet
3910,1373,122,2024-04-08 19:32:05.287561,1,2138.19,2138.19,Wallet
3911,1042,1094,2025-10-06 19:32:05.287566,1,1749.04,1749.04,Credit Card
3912,412,1182,2024-09-18 19:32:05.287571,1,2505.43,2505.43,Debit Card
3913,652,474,2025-07-09 19:32:05.287575,3,2487.42,7462.26,COD
3914,636,443,2026-02-23 19:32:05.287580,1,913.7,913.7,Wallet
3915,703,1885,2025-10-22 19:32:05.287585,3,2334.64,7003.92,COD
3916,416,637,2025-06-08 19:32:05.287589,3,1593.11,4779.33,COD
3917,384,1139,2024-03-21 19:32:05.287594,1,2590.67,2590.67,Wallet
3918,1386,1433,2025-07-01 19:32:05.287599,2,1660.42,3320.84,Debit Card
3919,470,591,2025-12-30 19:32:05.287603,2,855.01,1710.02,Wallet
3920,133,782,2025-07-14 19:32:05.287608,2,422.13,844.26,Credit Card
3921,550,1251,2024-06-29 19:32:05.287613,2,2026.87,4053.74,COD
3922,1243,178,2024-12-28 19:32:05.287617,1,1100.74,1100.74,Debit Card
3923,184,1679,2025-06-20 19:32:05.287622,3,451.42,1354.26,Credit Card
3924,553,902,2025-04-27 19:32:05.287627,2,2259.42,4518.84,Credit Card
3925,586,31,2025-08-29 19:32:05.287631,3,1574.6,4723.8,UPI
3926,836,809,2025-09-01 19:32:05.287636,3,2371.77,7115.31,Debit Card
3927,282,1169,2024-11-25 19:32:05.287641,2,569.69,1139.38,UPI
3928,1049,1247,2025-02-02 19:32:05.287645,1,2527.29,2527.29,UPI
3929,1449,895,2025-04-25 19:32:05.287650,3,765.47,2296.41,COD
3930,1477,301,2024-05-15 19:32:05.287655,2,1822.02,3644.04,COD
3931,914,1038,2025-05-26 19:32:05.287660,3,620.03,1860.09,Credit Card
3932,516,305,2025-01-03 19:32:05.287665,1,1279.82,1279.82,Credit Card
3933,735,588,2024-11-24 19:32:05.287669,1,1905.96,1905.96,Wallet
3934,937,1135,2024-05-22 19:32:05.287674,3,2610.78,7832.34,COD
3935,1007,179,2025-12-15 19:32:05.287679,3,2499.96,7499.88,COD
3936,170,1351,2024-08-08 19:32:05.287683,1,1845.18,1845.18,Credit Card
3937,1113,628,2024-12-04 19:32:05.287688,3,1194.95,3584.85,Credit Card
3938,230,806,2025-08-29 19:32:05.287692,1,1920.87,1920.87,COD
3939,106,802,2024-12-21 19:32:05.287697,2,568.11,1136.22,Credit Card
3940,396,610,2024-10-01 19:32:05.287702,3,2232.36,6697.08,Debit Card
3941,421,546,2024-04-11 19:32:05.287707,2,993.07,1986.14,Credit Card
3942,936,235,2024-12-15 19:32:05.287711,2,1939.93,3879.86,UPI
3943,708,141,2025-11-24 19:32:05.287716,2,2747,5494,Debit Card
3944,890,1604,2024-06-05 19:32:05.287721,1,785.16,785.16,Debit Card
3945,57,374,2025-07-02 19:32:05.287725,2,658.5,1317,COD
3946,1270,1209,2024-04-13 19:32:05.287730,2,2952.6,5905.2,Debit Card
3947,1383,1615,2026-02-18 19:32:05.287735,2,2538.43,5076.86,Debit Card
3948,608,146,2024-12-14 19:32:05.287740,1,1891.28,1891.28,Debit Card
3949,911,914,2025-05-10 19:32:05.287744,3,1650.52,4951.56,Debit Card
3950,1235,1178,2025-11-12 19:32:05.287749,1,1613.39,1613.39,UPI
3951,106,306,2024-04-04 19:32:05.287754,1,617.82,617.82,Credit Card
3952,467,663,2026-02-22 19:32:05.287758,2,514.24,1028.48,UPI
3953,1012,1660,2024-11-26 19:32:05.287763,3,2382.81,7148.43,Credit Card
3954,199,622,2025-12-23 19:32:05.287768,2,1170.07,2340.14,UPI
3955,890,1698,2025-10-30 19:32:05.287773,3,2336.7,7010.1,Wallet
3956,583,279,2025-12-11 19:32:05.287777,2,2370.43,4740.86,Wallet
3957,672,1939,2025-10-02 19:32:05.287783,3,1992.84,5978.52,Debit Card
3958,364,642,2024-11-12 19:32:05.287787,1,510.67,510.67,Wallet
3959,322,1401,2025-12-03 19:32:05.287792,3,792.87,2378.61,UPI
3960,771,1000,2026-02-16 19:32:05.287797,2,1209.47,2418.94,Wallet
3961,1011,340,2025-02-17 19:32:05.287802,2,2053.78,4107.56,UPI
3962,143,1097,2025-05-27 19:32:05.287807,2,948.53,1897.06,UPI
3963,54,106,2025-05-27 19:32:05.287812,2,1200.15,2400.3,Credit Card
3964,460,443,2025-05-09 19:32:05.287817,1,913.7,913.7,Wallet
3965,567,605,2025-11-27 19:32:05.287821,2,2164.44,4328.88,Debit Card
3966,1131,1307,2025-10-03 19:32:05.287826,1,2496.78,2496.78,UPI
3967,220,1856,2024-12-11 19:32:05.287831,2,461.37,922.74,Debit Card
3968,547,1274,2024-06-24 19:32:05.287835,2,2466.92,4933.84,Wallet
3969,39,1659,2025-10-02 19:32:05.287840,1,2704.05,2704.05,Credit Card
3970,738,1761,2025-09-04 19:32:05.287845,2,2359.68,4719.36,UPI
3971,879,945,2026-03-07 19:32:05.287849,1,875.48,875.48,Credit Card
3972,1007,643,2025-10-25 19:32:05.287854,2,1832.71,3665.42,Credit Card
3973,592,4,2024-09-23 19:32:05.287859,3,724.2,2172.6,Debit Card
3974,113,399,2025-01-15 19:32:05.287863,2,1992.16,3984.32,Debit Card
3975,25,798,2025-07-14 19:32:05.287868,1,2902.24,2902.24,UPI
3976,1026,1374,2025-03-20 19:32:05.287873,2,1362.06,2724.12,Wallet
3977,1372,694,2025-09-06 19:32:05.287878,1,599.38,599.38,COD
3978,152,1444,2025-02-23 19:32:05.287882,2,1256.6,2513.2,COD
3979,1381,1429,2025-07-12 19:32:05.287887,1,746.66,746.66,Debit Card
3980,1390,886,2024-07-08 19:32:05.287892,1,1419.02,1419.02,UPI
3981,1349,75,2024-09-15 19:32:05.287897,3,613.12,1839.36,Wallet
3982,260,1047,2024-09-05 19:32:05.287901,2,2138.26,4276.52,Wallet
3983,662,1138,2024-08-08 19:32:05.287905,1,1875.66,1875.66,Wallet
3984,903,1041,2024-04-26 19:32:05.287910,3,2131.97,6395.91,Credit Card
3985,1480,372,2025-05-30 19:32:05.287915,1,2202.57,2202.57,Debit Card
3986,212,1879,2025-11-29 19:32:05.287919,2,1086.38,2172.76,UPI
3987,586,905,2024-08-17 19:32:05.287924,2,2786.63,5573.26,Debit Card
3988,784,1312,2025-09-21 19:32:05.287929,3,2339.17,7017.51,Debit Card
3989,540,1838,2025-04-17 19:32:05.287934,1,430.74,430.74,Credit Card
3990,394,1701,2024-04-28 19:32:05.287939,2,1990.92,3981.84,Credit Card
3991,510,1291,2024-12-08 19:32:05.287943,3,2719.64,8158.92,Debit Card
3992,136,1001,2025-08-13 19:32:05.287948,2,723.78,1447.56,Credit Card
3993,959,1026,2024-08-17 19:32:05.287953,3,2830.59,8491.77,UPI
3994,508,1765,2025-10-09 19:32:05.287957,3,2756.57,8269.71,COD
3995,771,798,2025-04-26 19:32:05.287962,1,2902.24,2902.24,COD
3996,1190,304,2025-07-12 19:32:05.287967,2,408.18,816.36,Debit Card
3997,1233,804,2024-05-22 19:32:05.287971,2,1607.8,3215.6,Credit Card
3998,1350,902,2024-10-30 19:32:05.287976,1,2259.42,2259.42,UPI
3999,1081,1294,2026-03-05 19:32:05.287981,1,2288.11,2288.11,Credit Card
4000,786,1855,2025-11-30 19:32:05.287985,3,1232.12,3696.36,UPI
4001,18,1512,2024-10-05 19:32:05.287990,1,696.48,696.48,Credit Card
4002,418,1794,2024-07-30 19:32:05.287995,1,2282.63,2282.63,Credit Card
4003,457,1097,2026-03-12 19:32:05.287999,2,948.53,1897.06,Wallet
4004,1406,576,2025-07-08 19:32:05.288004,2,1441.52,2883.04,UPI
4005,1305,1213,2024-09-30 19:32:05.288009,1,2942.39,2942.39,COD
4006,608,473,2024-05-05 19:32:05.288013,3,1011.48,3034.44,UPI
4007,332,52,2025-11-23 19:32:05.288018,3,2619.8,7859.4,Credit Card
4008,632,1683,2024-04-14 19:32:05.288023,1,1313.09,1313.09,Credit Card
4009,1163,886,2025-09-18 19:32:05.288028,2,1419.02,2838.04,COD
4010,1062,860,2025-05-27 19:32:05.288032,3,2113.97,6341.91,Credit Card
4011,668,1535,2025-06-15 19:32:05.288037,3,521.86,1565.58,Credit Card
4012,1207,1348,2025-02-14 19:32:05.288042,1,1237.48,1237.48,Credit Card
4013,539,1296,2024-08-06 19:32:05.288047,2,2832.45,5664.9,Wallet
4014,1179,555,2025-08-27 19:32:05.288051,3,2622.82,7868.46,Credit Card
4015,521,1118,2024-03-22 19:32:05.288056,3,2529.56,7588.68,Wallet
4016,347,207,2025-02-16 19:32:05.288061,3,2055.91,6167.73,Wallet
4017,323,1678,2024-08-27 19:32:05.288066,2,713.59,1427.18,Credit Card
4018,1239,117,2025-11-24 19:32:05.288070,1,1607.16,1607.16,UPI
4019,22,1721,2026-03-09 19:32:05.288075,3,1148.01,3444.03,COD
4020,577,1798,2025-08-29 19:32:05.288080,2,861.06,1722.12,Wallet
4021,1434,160,2025-03-15 19:32:05.288085,2,649.18,1298.36,Wallet
4022,1239,433,2025-10-24 19:32:05.288089,2,2375.55,4751.1,Credit Card
4023,614,1366,2025-03-13 19:32:05.288094,3,2565.91,7697.73,COD
4024,815,942,2024-11-25 19:32:05.288099,1,675.22,675.22,Wallet
4025,661,1188,2025-11-15 19:32:05.288103,1,1018.58,1018.58,UPI
4026,1195,308,2024-09-12 19:32:05.288108,2,1468.14,2936.28,UPI
4027,1145,1406,2024-06-30 19:32:05.288112,2,2695.15,5390.3,Wallet
4028,1458,1615,2024-11-01 19:32:05.288117,1,2538.43,2538.43,Credit Card
4029,611,776,2025-10-29 19:32:05.288122,2,1193.14,2386.28,Credit Card
4030,390,1025,2024-06-02 19:32:05.288126,1,2803.36,2803.36,Wallet
4031,386,1597,2026-02-11 19:32:05.288131,1,591.06,591.06,Credit Card
4032,1023,1595,2025-02-26 19:32:05.288136,3,1890.4,5671.2,UPI
4033,181,608,2024-12-11 19:32:05.288141,3,1651.17,4953.51,UPI
4034,881,672,2025-11-04 19:32:05.288146,2,509.7,1019.4,Credit Card
4035,1300,249,2024-12-10 19:32:05.288151,1,839.98,839.98,Debit Card
4036,1393,1165,2025-05-22 19:32:05.288155,2,2819.01,5638.02,Debit Card
4037,470,1889,2025-08-14 19:32:05.288161,2,2921.24,5842.48,UPI
4038,348,1854,2026-01-08 19:32:05.288165,1,2153.45,2153.45,UPI
4039,390,512,2024-08-23 19:32:05.288169,3,1206.72,3620.16,Credit Card
4040,1181,73,2024-10-13 19:32:05.288175,3,1261.56,3784.68,Credit Card
4041,455,1544,2025-11-01 19:32:05.288179,2,2318.07,4636.14,COD
4042,566,1344,2025-04-10 19:32:05.288184,1,2196.24,2196.24,UPI
4043,333,1299,2024-08-01 19:32:05.288189,1,2385.56,2385.56,Wallet
4044,370,629,2025-01-20 19:32:05.288194,3,1097.56,3292.68,Wallet
4045,267,817,2024-10-10 19:32:05.288199,2,545.43,1090.86,Wallet
4046,653,144,2025-06-06 19:32:05.288203,1,2711.48,2711.48,Credit Card
4047,619,1863,2025-05-18 19:32:05.288208,2,683.25,1366.5,Credit Card
4048,559,1683,2025-05-17 19:32:05.288213,1,1313.09,1313.09,Credit Card
4049,1421,435,2025-10-20 19:32:05.288218,2,1308.92,2617.84,Debit Card
4050,219,1200,2025-06-06 19:32:05.288223,1,1570.99,1570.99,Debit Card
4051,902,41,2026-01-26 19:32:05.288227,3,733.82,2201.46,COD
4052,809,9,2025-10-02 19:32:05.288232,2,456.65,913.3,COD
4053,359,1043,2025-06-05 19:32:05.288237,3,1618.09,4854.27,UPI
4054,780,310,2024-12-26 19:32:05.288241,2,444.53,889.06,Debit Card
4055,1335,895,2024-09-21 19:32:05.288246,1,765.47,765.47,Wallet
4056,948,151,2025-07-21 19:32:05.288251,2,2492.53,4985.06,Credit Card
4057,818,191,2024-12-12 19:32:05.288255,1,919.91,919.91,Debit Card
4058,185,502,2024-05-08 19:32:05.288260,2,823.35,1646.7,Wallet
4059,1056,1356,2025-03-12 19:32:05.288265,1,838.47,838.47,Debit Card
4060,548,87,2025-04-12 19:32:05.288270,1,1279.7,1279.7,Debit Card
4061,740,973,2024-11-14 19:32:05.288275,2,2584.47,5168.94,UPI
4062,1216,311,2024-08-06 19:32:05.288280,3,1383.13,4149.39,UPI
4063,210,805,2024-08-10 19:32:05.288284,2,1070.2,2140.4,Credit Card
4064,477,1092,2025-05-13 19:32:05.288289,2,2053.23,4106.46,Debit Card
4065,1031,342,2025-08-18 19:32:05.288294,3,1902.06,5706.18,Debit Card
4066,1335,548,2024-11-21 19:32:05.288299,1,798.12,798.12,Wallet
4067,1147,1101,2025-01-08 19:32:05.288303,2,859.3,1718.6,UPI
4068,1369,1695,2025-04-30 19:32:05.288308,1,1352.58,1352.58,COD
4069,454,1318,2025-06-05 19:32:05.288313,2,787,1574,Debit Card
4070,1048,1739,2024-09-04 19:32:05.288318,3,2066.98,6200.94,Wallet
4071,199,29,2024-09-09 19:32:05.288322,1,2605.6,2605.6,UPI
4072,1325,20,2025-06-29 19:32:05.288327,2,722.61,1445.22,UPI
4073,1418,1671,2024-12-10 19:32:05.288332,1,2952.56,2952.56,Debit Card
4074,1076,467,2025-05-21 19:32:05.288336,3,562.42,1687.26,UPI
4075,302,1188,2025-10-21 19:32:05.288341,2,1018.58,2037.16,Debit Card
4076,52,356,2025-06-30 19:32:05.288346,3,2583.88,7751.64,COD
4077,1208,1316,2026-02-26 19:32:05.288351,2,772.07,1544.14,Debit Card
4078,1059,805,2025-07-23 19:32:05.288356,1,1070.2,1070.2,Credit Card
4079,1169,1053,2024-12-02 19:32:05.288360,1,2961.38,2961.38,Wallet
4080,1336,1338,2025-03-22 19:32:05.288365,2,1509.99,3019.98,Wallet
4081,1216,325,2026-01-20 19:32:05.288370,1,606.43,606.43,COD
4082,469,1771,2024-10-21 19:32:05.288374,1,466.69,466.69,Debit Card
4083,377,1806,2024-10-07 19:32:05.288379,1,2438.42,2438.42,Debit Card
4084,814,820,2024-06-01 19:32:05.288384,1,1813.58,1813.58,COD
4085,549,807,2025-12-13 19:32:05.288391,2,1927.63,3855.26,UPI
4086,987,102,2024-03-28 19:32:05.288395,3,2215.9,6647.7,Credit Card
4087,953,1968,2025-07-14 19:32:05.288400,3,580.62,1741.86,Credit Card
4088,96,581,2025-02-03 19:32:05.288405,2,1382.93,2765.86,UPI
4089,599,1588,2025-07-22 19:32:05.288410,3,1716.58,5149.74,COD
4090,389,1030,2026-02-24 19:32:05.288414,1,2716.97,2716.97,Wallet
4091,996,1124,2025-07-22 19:32:05.288419,3,1960.97,5882.91,COD
4092,113,1468,2024-12-29 19:32:05.288428,1,2600.66,2600.66,Wallet
4093,1007,1921,2025-09-01 19:32:05.288432,3,734.22,2202.66,UPI
4094,244,433,2024-08-07 19:32:05.288437,2,2375.55,4751.1,UPI
4095,33,1599,2024-09-14 19:32:05.288441,2,1624.33,3248.66,Credit Card
4096,1090,974,2024-05-18 19:32:05.288446,1,1824.99,1824.99,Credit Card
4097,602,438,2025-01-31 19:32:05.288487,1,1072.22,1072.22,UPI
4098,826,1383,2024-08-02 19:32:05.288504,1,1524.31,1524.31,UPI
4099,517,207,2024-11-23 19:32:05.288509,2,2055.91,4111.82,Wallet
4100,158,1456,2025-05-04 19:32:05.288514,3,1708.92,5126.76,Wallet
4101,332,1801,2024-12-20 19:32:05.288518,1,2428.68,2428.68,Debit Card
4102,187,1168,2025-05-13 19:32:05.288522,2,423.77,847.54,UPI
4103,799,638,2025-09-07 19:32:05.288528,2,2870.64,5741.28,Wallet
4104,1082,609,2025-11-23 19:32:05.288535,2,1489.2,2978.4,COD
4105,927,1016,2025-04-24 19:32:05.288541,3,586.76,1760.28,Credit Card
4106,169,322,2025-11-05 19:32:05.288546,1,920.75,920.75,Debit Card
4107,1018,1260,2024-05-05 19:32:05.288551,2,1784.14,3568.28,Debit Card
4108,1254,1952,2025-04-28 19:32:05.288556,2,985.77,1971.54,Credit Card
4109,474,1313,2024-09-14 19:32:05.288561,1,1953.04,1953.04,COD
4110,101,1717,2025-02-05 19:32:05.288566,2,1327.87,2655.74,Wallet
4111,1386,612,2025-10-03 19:32:05.288574,2,878.53,1757.06,Credit Card
4112,434,1077,2025-09-10 19:32:05.288583,2,1776.33,3552.66,Wallet
4113,513,202,2026-02-02 19:32:05.288590,2,2096.75,4193.5,Wallet
4114,250,593,2024-06-03 19:32:05.288598,3,1986.84,5960.52,Debit Card
4115,519,1235,2025-07-04 19:32:05.288606,1,1863,1863,Debit Card
4116,543,1231,2025-05-10 19:32:05.288615,2,758.04,1516.08,UPI
4117,1471,920,2025-06-17 19:32:05.288617,1,2885.53,2885.53,Debit Card
4118,1027,1853,2025-11-11 19:32:05.288620,3,1803.74,5411.22,UPI
4119,528,1008,2026-03-10 19:32:05.288623,1,1185.88,1185.88,UPI
4120,1174,1175,2025-08-01 19:32:05.288626,1,2082.55,2082.55,Credit Card
4121,205,47,2024-07-04 19:32:05.288629,3,2535.06,7605.18,Credit Card
4122,902,154,2024-10-04 19:32:05.288631,1,1814.59,1814.59,COD
4123,1464,431,2024-07-09 19:32:05.288634,1,841.31,841.31,COD
4124,196,1758,2024-08-12 19:32:05.288637,2,2089.14,4178.28,Credit Card
4125,1472,1543,2025-04-25 19:32:05.288640,3,1381.09,4143.27,UPI
4126,480,1227,2024-10-08 19:32:05.288661,3,564.75,1694.25,UPI
4127,46,1362,2024-07-13 19:32:05.288666,2,2996.7,5993.4,COD
4128,1164,1658,2025-07-10 19:32:05.288671,1,502.67,502.67,UPI
4129,1102,213,2025-10-07 19:32:05.288676,2,2825.32,5650.64,COD
4130,465,1383,2024-08-11 19:32:05.288681,3,1524.31,4572.93,UPI
4131,473,1570,2025-06-14 19:32:05.288685,2,2910.13,5820.26,Debit Card
4132,1498,88,2024-09-05 19:32:05.288690,3,2585.71,7757.13,Debit Card
4133,1111,863,2024-08-07 19:32:05.288695,2,2406.49,4812.98,COD
4134,1409,1499,2026-01-19 19:32:05.288706,3,2194.31,6582.93,UPI
4135,256,116,2025-09-15 19:32:05.288711,1,1144.87,1144.87,UPI
4136,808,903,2024-10-06 19:32:05.288716,1,1558.99,1558.99,Debit Card
4137,308,786,2024-07-28 19:32:05.288721,1,2617.44,2617.44,UPI
4138,616,36,2024-10-23 19:32:05.288725,1,1854.07,1854.07,COD
4139,441,1816,2025-10-18 19:32:05.288730,2,1207.76,2415.52,Credit Card
4140,534,1592,2026-02-25 19:32:05.288735,1,508.66,508.66,Wallet
4141,1211,994,2024-11-18 19:32:05.288739,3,2223.52,6670.56,COD
4142,969,982,2025-06-23 19:32:05.288744,3,2530.5,7591.5,Credit Card
4143,677,1395,2025-08-31 19:32:05.288749,3,1023.78,3071.34,UPI
4144,430,1498,2024-05-17 19:32:05.288754,2,1538.32,3076.64,COD
4145,901,1962,2026-01-03 19:32:05.288759,1,1525.19,1525.19,Credit Card
4146,288,1610,2025-05-20 19:32:05.288763,3,1877.15,5631.45,Wallet
4147,817,789,2025-01-02 19:32:05.288768,2,2326.32,4652.64,COD
4148,272,456,2024-04-11 19:32:05.288773,2,2631.71,5263.42,Credit Card
4149,993,69,2024-07-05 19:32:05.288778,3,2435.54,7306.62,Credit Card
4150,899,1575,2025-07-12 19:32:05.288783,1,1881.03,1881.03,Wallet
4151,436,986,2024-04-18 19:32:05.288787,2,1325.25,2650.5,Credit Card
4152,63,507,2024-06-20 19:32:05.288792,2,1492.79,2985.58,COD
4153,644,1508,2024-10-28 19:32:05.288797,1,2888.36,2888.36,Credit Card
4154,1164,538,2024-11-23 19:32:05.288802,2,2553.02,5106.04,Debit Card
4155,1147,1841,2025-11-29 19:32:05.288806,2,2474.97,4949.94,COD
4156,1448,330,2026-01-30 19:32:05.288811,1,1564.65,1564.65,COD
4157,348,855,2025-05-20 19:32:05.288815,2,2492.11,4984.22,Credit Card
4158,604,837,2024-06-19 19:32:05.288820,3,1629.98,4889.94,Wallet
4159,1278,1948,2025-05-06 19:32:05.288825,2,743.41,1486.82,Debit Card
4160,183,1251,2024-06-24 19:32:05.288829,3,2026.87,6080.61,UPI
4161,1430,451,2025-05-05 19:32:05.288834,3,1238.49,3715.47,COD
4162,176,1015,2024-05-16 19:32:05.288839,3,2467.58,7402.74,Wallet
4163,700,969,2026-03-12 19:32:05.288844,3,2364.87,7094.61,UPI
4164,997,328,2024-11-08 19:32:05.288848,2,1034.85,2069.7,Wallet
4165,759,1094,2025-01-30 19:32:05.288853,3,1749.04,5247.12,Credit Card
4166,1478,1226,2024-03-28 19:32:05.288858,2,2090.09,4180.18,COD
4167,812,1983,2026-01-03 19:32:05.288862,1,1429.16,1429.16,Credit Card
4168,840,1946,2024-09-23 19:32:05.288867,1,1830.96,1830.96,Wallet
4169,801,778,2025-08-14 19:32:05.288872,2,1446.34,2892.68,Wallet
4170,520,187,2024-04-18 19:32:05.288876,3,2434.13,7302.39,UPI
4171,1315,1370,2024-08-03 19:32:05.288881,3,2144.32,6432.96,Wallet
4172,826,1931,2026-01-04 19:32:05.288885,1,1427.67,1427.67,Debit Card
4173,290,368,2024-12-16 19:32:05.288890,1,1198.36,1198.36,Wallet
4174,1231,1166,2025-04-20 19:32:05.288894,1,2763.57,2763.57,Credit Card
4175,82,646,2024-10-14 19:32:05.288899,3,2339.59,7018.77,UPI
4176,42,263,2024-05-09 19:32:05.288904,1,2068.16,2068.16,COD
4177,20,360,2025-03-13 19:32:05.288908,2,1744.97,3489.94,COD
4178,100,1304,2024-10-02 19:32:05.288913,3,2723.69,8171.07,Debit Card
4179,793,1465,2024-04-02 19:32:05.288918,3,468.82,1406.46,UPI
4180,1500,625,2024-11-27 19:32:05.288923,1,1551.08,1551.08,Wallet
4181,544,696,2025-06-12 19:32:05.288928,1,2494.16,2494.16,Credit Card
4182,440,619,2024-11-07 19:32:05.288932,1,1074.53,1074.53,Wallet
4183,1200,701,2025-05-12 19:32:05.288936,3,829.59,2488.77,UPI
4184,656,584,2024-09-02 19:32:05.288941,1,1346.82,1346.82,Credit Card
4185,759,1123,2025-01-01 19:32:05.288946,1,2356.84,2356.84,Debit Card
4186,493,1235,2024-11-07 19:32:05.288950,1,1863,1863,Credit Card
4187,1137,320,2025-10-28 19:32:05.288955,2,436.3,872.6,COD
4188,765,888,2025-06-29 19:32:05.288960,3,954.58,2863.74,Debit Card
4189,920,540,2024-04-07 19:32:05.288965,1,2032.09,2032.09,Wallet
4190,529,678,2025-11-07 19:32:05.288970,3,2352.85,7058.55,COD
4191,1140,1620,2026-02-11 19:32:05.288975,3,2663.56,7990.68,UPI
4192,1498,781,2026-03-14 19:32:05.288980,1,2791.97,2791.97,Credit Card
4193,486,19,2025-06-17 19:32:05.288984,3,2181.39,6544.17,UPI
4194,1038,349,2025-02-23 19:32:05.288989,2,2254.72,4509.44,Debit Card
4195,1374,14,2025-06-01 19:32:05.288994,3,1841.49,5524.47,Credit Card
4196,246,483,2025-11-07 19:32:05.288998,3,525.6,1576.8,Debit Card
4197,753,32,2025-03-01 19:32:05.289004,2,571.64,1143.28,Credit Card
4198,92,1351,2024-11-09 19:32:05.289008,1,1845.18,1845.18,Wallet
4199,329,1572,2024-05-17 19:32:05.289013,3,1338.58,4015.74,Wallet
4200,1472,694,2026-02-05 19:32:05.289018,2,599.38,1198.76,COD
4201,191,1825,2025-07-07 19:32:05.289022,2,783.12,1566.24,Debit Card
4202,766,1969,2025-10-09 19:32:05.289027,3,1821.56,5464.68,Wallet
4203,1336,1479,2025-06-22 19:32:05.289032,3,2265.44,6796.32,Debit Card
4204,825,1417,2026-01-25 19:32:05.289036,2,1229.21,2458.42,Debit Card
4205,285,226,2024-08-01 19:32:05.289041,2,571.2,1142.4,COD
4206,1453,240,2026-01-25 19:32:05.289046,2,1591.16,3182.32,COD
4207,587,1628,2025-10-18 19:32:05.289050,2,2306.62,4613.24,UPI
4208,1114,1052,2024-04-01 19:32:05.289055,3,1519.62,4558.86,UPI
4209,748,1745,2024-05-18 19:32:05.289060,1,965.91,965.91,COD
4210,834,1555,2025-08-06 19:32:05.289065,1,752.69,752.69,Debit Card
4211,592,1602,2025-11-16 19:32:05.289069,1,923.2,923.2,Credit Card
4212,111,802,2025-07-10 19:32:05.289074,1,568.11,568.11,Debit Card
4213,191,1689,2025-09-08 19:32:05.289078,3,2364.69,7094.07,Debit Card
4214,1355,1339,2025-11-07 19:32:05.289083,3,1576.74,4730.22,Credit Card
4215,595,1659,2026-01-04 19:32:05.289088,3,2704.05,8112.15,Wallet
4216,1373,1020,2025-10-05 19:32:05.289093,3,2918.11,8754.33,Credit Card
4217,841,745,2024-06-24 19:32:05.289097,1,2611.32,2611.32,Credit Card
4218,390,1781,2024-04-12 19:32:05.289102,3,1042.5,3127.5,COD
4219,616,454,2025-04-01 19:32:05.289107,2,425.55,851.1,Credit Card
4220,1051,129,2026-01-11 19:32:05.289111,3,1980.86,5942.58,UPI
4221,1245,833,2026-01-31 19:32:05.289116,1,2030.48,2030.48,Debit Card
4222,1035,382,2025-03-19 19:32:05.289121,1,2972.81,2972.81,COD
4223,1454,1373,2025-06-12 19:32:05.289126,3,635.01,1905.03,Wallet
4224,935,720,2025-03-16 19:32:05.289131,1,1996.95,1996.95,UPI
4225,220,1038,2025-04-12 19:32:05.289135,1,620.03,620.03,UPI
4226,331,327,2024-08-26 19:32:05.289140,3,2462.99,7388.97,Wallet
4227,64,91,2024-12-12 19:32:05.289144,3,2941.09,8823.27,Wallet
4228,1357,1314,2024-11-16 19:32:05.289149,3,688.52,2065.56,Wallet
4229,1245,1513,2024-04-27 19:32:05.289154,2,2512.98,5025.96,Credit Card
4230,1215,980,2025-09-12 19:32:05.289158,1,1907.67,1907.67,COD
4231,690,965,2025-05-13 19:32:05.289163,2,2193.82,4387.64,UPI
4232,585,717,2024-07-24 19:32:05.289168,1,402.53,402.53,Credit Card
4233,1028,1304,2024-11-08 19:32:05.289172,1,2723.69,2723.69,Wallet
4234,1500,1696,2024-06-15 19:32:05.289177,2,1903.41,3806.82,Debit Card
